,id,gender,birthday,age,agreement_status,renewal_agreement_status,sequence_agreement_number,expense_all,expense_in_contract,visits_on_contract,saledate,enddate
162,36782663-59e8-419a,Женский,2004-03-13T00:00:00,19,Активен,Не продлено,3,58391.3,691.3,5,2022-12-28T14:13:34,2024-04-25T23:59:59
163,cb78c38a-aeaf-4b93,Мужской,1974-07-18T00:00:00,48,Активен,Не продлено,2,37371.25,3871.25,2,2022-12-28T13:11:33,2024-03-10T23:59:59
164,d4bdc883-f188-4816,Мужской,1992-03-15T00:00:00,31,Активен,Не продлено,2,24756.36,24756.36,19,2022-12-28T13:02:00,2024-01-13T23:59:59
165,e758ef20-6f27-49a0,Женский,1992-05-13T00:00:00,30,Активен,Не продлено,2,24756.36,24756.36,15,2022-12-28T12:56:05,2024-01-13T23:59:59
166,fd38c2b7-54c8-4578,Женский,1962-05-17T00:00:00,60,Активен,Не продлено,5,130054.8,354.8,1,2022-12-28T12:23:54,2024-07-31T23:59:59
167,a6e9f24e-35fc-4425,Женский,2007-02-21T00:00:00,16,Активен,Не продлено,2,25058.55,8558.55,70,2022-12-28T10:55:50,2024-01-08T23:59:59
168,a543d251-e823-4954,Женский,1997-11-03T00:00:00,25,Активен,Не продлено,1,9542.13,9542.13,57,2022-12-28T00:00:00,2023-12-27T23:59:59
169,948c0850-aaf9-4c41,Женский,2016-05-08T00:00:00,6,Активен,Не продлено,1,7995.8,7995.8,12,2022-12-27T19:50:21,2023-12-28T23:59:59
170,2a59198a-9213-4b1a,Женский,1964-08-27T00:00:00,58,Активен,Не продлено,1,9172.28,9172.28,73,2022-12-27T19:49:54,2024-01-01T23:59:59
171,ed9ef032-7de1-4989,Мужской,0001-01-01T00:00:00,0,Активен,Не продлено,1,0.0,0.0,28,2022-12-27T19:35:02,2024-01-31T23:59:59
172,4fa56636-c02a-4f3a,Мужской,1975-07-23T00:00:00,47,Активен,Не продлено,2,35790.96,3540.96,1,2022-12-27T17:50:02,2024-03-18T23:59:59
173,58f9940d-2ebd-4622,Женский,1996-06-16T00:00:00,26,Активен,Не продлено,5,100000.0,100000.0,20,2022-12-27T16:40:46,2024-02-12T23:59:59
174,0f248eab-3a92-4a3e,Женский,1963-12-10T00:00:00,59,Активен,Не продлено,1,24418.18,24418.18,9,2022-12-27T15:57:31,2023-12-27T23:59:59
175,c1ba32cd-0c5a-4a75,Мужской,1997-04-02T00:00:00,26,Активен,Не продлено,1,0.0,0.0,0,2022-12-27T15:44:39,2023-07-31T23:59:59
176,bc47f52c-418b-49c3,Мужской,1993-06-18T00:00:00,29,Активен,Не продлено,1,0.0,0.0,0,2022-12-27T15:42:32,2023-07-31T23:59:59
177,e2471c68-09dd-46df,Мужской,2004-05-31T00:00:00,18,Активен,Не продлено,7,176790.22,9320.22,30,2022-12-27T15:41:44,2023-12-30T23:59:59
178,47b02173-471a-4c52,Женский,2000-08-08T00:00:00,22,Заблокирован,Не продлено,7,176466.4,8876.4,15,2022-12-27T15:39:25,2024-01-05T23:59:59
179,f0dd732c-6f71-4827,Женский,1967-09-07T00:00:00,55,Активен,Не продлено,2,28848.43,10256.43,6,2022-12-27T15:35:30,2023-10-13T23:59:59
180,d8c3a58c-6448-4580,Женский,1984-04-24T00:00:00,39,Активен,Не продлено,2,38330.12,12230.12,16,2022-12-27T13:08:26,2024-01-01T23:59:59
181,90174fe8-a142-417b,Женский,1988-03-09T00:00:00,35,Активен,Не продлено,2,60000.0,60000.0,39,2022-12-27T12:54:35,2023-06-28T23:59:59
182,cc017e95-6af2-4bd4,Мужской,1979-11-22T00:00:00,43,Заморожен,Не продлено,3,84114.49,8654.49,10,2022-12-27T12:24:22,2024-02-02T23:59:59
183,2628e674-2b7a-4bf5,Женский,1979-01-25T00:00:00,44,Активен,Не продлено,5,150254.28,7654.28,14,2022-12-27T11:12:13,2024-01-03T23:59:59
184,30aa360b-026c-4821,Женский,1965-12-01T00:00:00,57,Продан,Не продлено,7,175377.75,0.0,0,2022-12-27T10:48:03,2025-03-31T23:59:59
185,b9901433-3ec2-458f,Мужской,1963-08-03T00:00:00,59,Продан,Не продлено,7,179476.2,0.0,0,2022-12-27T10:47:41,2025-03-31T23:59:59
186,ead173d7-62b9-4cf2,Женский,1994-05-30T00:00:00,28,Активен,Не продлено,2,38896.42,5396.42,24,2022-12-27T10:09:03,2024-08-12T23:59:59
187,9b5cc5ff-fbda-4f2a,Мужской,1986-12-31T00:00:00,36,Активен,Не продлено,1,25520.73,25520.73,22,2022-12-27T00:00:00,2023-12-26T23:59:59
188,8dc66d30-8c72-4784,Женский,1991-02-03T00:00:00,32,Активен,Не продлено,1,7443.8,7443.8,3,2022-12-27T00:00:00,2023-12-26T23:59:59
189,71506cd9-5c87-474c,Мужской,1971-04-30T00:00:00,52,Активен,Не продлено,3,42116.1,9616.1,1,2022-12-27T00:00:00,2023-12-26T23:59:59
190,b53dd039-cac7-4127,Мужской,1992-01-20T00:00:00,31,Активен,Не продлено,4,94986.1,9616.1,9,2022-12-27T00:00:00,2023-12-26T23:59:59
191,8f5640d8-5145-47a4,Мужской,1985-03-14T00:00:00,38,Активен,Не продлено,1,14285.7,14285.7,30,2022-12-26T21:34:14,2023-12-25T23:59:59
192,bb84a246-c84e-4053,Мужской,1988-01-11T00:00:00,35,Активен,Не продлено,6,153489.1,909.1,3,2022-12-26T21:09:47,2024-02-24T23:59:59
193,eacc7fa3-7fbb-48d4,Женский,1992-08-16T00:00:00,30,Активен,Не продлено,3,30202.71,5202.71,13,2022-12-26T21:06:52,2024-05-22T23:59:59
194,695097ae-5347-43b9,Женский,2014-12-16T00:00:00,8,Продан,Не продлено,8,178011.71,10000.0,0,2022-12-26T20:58:07,2024-12-25T23:59:59
195,8e5dabff-5093-4d09,Женский,1978-10-06T00:00:00,44,Продан,Не продлено,8,208652.54,0.0,0,2022-12-26T20:56:55,2024-08-26T23:59:59
196,67251374-ad86-4c19,Женский,1972-10-07T00:00:00,50,Продан,Не продлено,7,167149.55,0.0,0,2022-12-26T20:55:22,2024-08-01T23:59:59
197,88f34343-cbb9-4a45,Женский,1983-05-30T00:00:00,39,Активен,Не продлено,3,86181.95,2581.95,0,2022-12-26T20:25:34,2024-03-31T23:59:59
198,5a206c78-e128-4f3e,Мужской,1977-08-13T00:00:00,45,Активен,Не продлено,4,114629.25,22329.25,17,2022-12-26T19:21:52,2024-03-11T23:59:59
199,3040219a-e7e2-4dad,Мужской,1987-04-11T00:00:00,36,Активен,Не продлено,2,57383.75,24883.75,20,2022-12-26T19:05:23,2024-01-10T23:59:59
200,e3270f2d-08cd-4b3a,Мужской,1978-01-23T00:00:00,45,Заморожен,Не продлено,6,85458.4,25308.4,30,2022-12-26T18:48:32,2024-01-06T23:59:59
201,a187cb3f-df9f-45a1,Женский,2006-11-30T00:00:00,16,Активен,Не продлено,2,6287.45,6287.45,7,2022-12-26T18:17:51,2024-02-09T23:59:59
202,51f12b9b-a7a7-40ef,Женский,1965-05-26T00:00:00,57,Активен,Не продлено,2,27786.84,786.84,2,2022-12-26T17:38:16,2024-10-23T23:59:59
203,b59fe4c5-27ed-4481,Женский,1975-08-22T00:00:00,47,Активен,Не продлено,4,78963.5,1998.5,0,2022-12-26T17:08:53,2024-03-31T23:59:59
204,689e9dc5-dfa1-4813,Женский,1995-10-11T00:00:00,27,Активен,Не продлено,2,30935.75,4935.75,5,2022-12-26T17:07:35,2024-08-19T23:59:59
205,40498ee8-a25b-4852,Женский,1968-09-24T00:00:00,54,Активен,Не продлено,2,30935.75,4935.75,16,2022-12-26T17:06:13,2024-08-19T23:59:59
206,403bc887-d143-4fad,Мужской,2002-11-06T00:00:00,20,Закрыт,Отказ от продления,3,25000.0,0.0,1,2022-12-26T17:01:13,2023-01-30T23:59:59
207,16b3644c-daa2-4e4b,Мужской,2010-01-26T00:00:00,13,Закрыт,Отказ от продления,3,31454.0,0.0,1,2022-12-26T16:59:04,2023-01-30T23:59:59
208,e09ec053-843c-48a7,Мужской,1993-09-11T00:00:00,29,Активен,Не продлено,2,200000.0,100000.0,74,2022-12-26T16:42:03,2023-12-27T23:59:59
209,38eb239d-0aa7-495a,Мужской,1966-05-17T00:00:00,56,,Не продлено,0,9435.33,0.0,0,2022-12-26T16:00:20,0001-01-01T00:00:00
210,57d3e98f-8404-40b9,Женский,1991-02-22T00:00:00,32,Активен,Не продлено,2,31868.82,4868.82,5,2022-12-26T15:59:04,2024-02-29T23:59:59
211,ffda1925-80a9-4aae,Женский,1949-03-26T00:00:00,74,,Не продлено,0,131940.0,0.0,0,2022-12-26T15:56:49,0001-01-01T00:00:00
212,3d468c51-8152-4ad3,Мужской,1984-03-08T00:00:00,39,Активен,Не продлено,3,29142.32,4142.32,0,2022-12-26T15:27:55,2024-03-09T23:59:59
213,d1853403-c4f2-4e82,Мужской,1983-07-20T00:00:00,39,Активен,Не продлено,2,58383.75,24883.75,39,2022-12-26T14:01:57,2024-01-10T23:59:59
214,0d2a6ce0-8bf0-448a,Женский,1978-02-14T00:00:00,45,Активен,Не продлено,3,56295.1,22795.1,20,2022-12-26T14:00:52,2024-02-29T23:59:59
215,cf5a2bc5-9381-4ecc,Мужской,1947-06-16T00:00:00,75,Активен,Не продлено,2,45051.78,22151.78,9,2022-12-26T13:58:01,2024-03-31T23:59:59
216,3f0d947d-3e93-409e,Мужской,2017-06-23T00:00:00,5,,Не продлено,0,38839.02,0.0,0,2022-12-26T13:47:06,0001-01-01T00:00:00
217,6db5678d-7470-4046,Мужской,1988-10-04T00:00:00,34,Активен,Не продлено,2,57916.64,24416.64,6,2022-12-26T13:44:10,2024-01-21T23:59:59
218,bb18480c-7624-4fb1,Женский,1966-06-06T00:00:00,56,Активен,Не продлено,4,141002.16,6642.16,0,2022-12-26T13:36:31,2024-01-09T23:59:59
219,553002cb-0e30-409a,Мужской,1960-05-26T00:00:00,62,Активен,Не продлено,4,141993.96,7633.96,4,2022-12-26T13:34:56,2024-07-09T23:59:59
220,4462ddd8-863c-4c17,Мужской,1976-09-03T00:00:00,46,Активен,Не продлено,5,133662.73,8062.73,4,2022-12-26T11:47:59,2024-01-16T23:59:59
221,3dc912fb-8afe-4fe5,Женский,2003-06-09T00:00:00,19,,Не продлено,0,9690.07,0.0,1,2022-12-26T00:00:00,0001-01-01T00:00:00
222,93a07fd3-c8ab-446f,Мужской,1995-11-19T00:00:00,27,Активен,Не продлено,4,99232.58,8432.58,34,2022-12-25T20:07:02,2024-01-11T23:59:59
223,0d49fd37-ebb6-430c,Женский,2009-12-17T00:00:00,13,Активен,Не продлено,2,33618.08,5818.08,12,2022-12-25T19:20:15,2024-07-23T23:59:59
224,6795ca1d-ce5a-461a,Женский,2012-05-15T00:00:00,10,Активен,Не продлено,2,33618.08,5818.08,12,2022-12-25T19:18:37,2024-07-23T23:59:59
225,7d24481c-3358-4d9b,Женский,1969-01-16T00:00:00,54,Активен,Не продлено,2,40212.62,6712.62,12,2022-12-25T19:16:16,2024-07-23T23:59:59
226,e58c9add-0b8c-4214,Мужской,1981-05-28T00:00:00,41,Продан,Не продлено,8,213645.06,0.0,0,2022-12-25T17:51:15,2024-11-30T23:59:59
227,c271f63d-d909-410a,Женский,2010-11-10T00:00:00,12,Продан,Не продлено,8,176135.7,0.0,0,2022-12-25T17:49:20,2024-11-30T23:59:59
228,6ef04ad4-75f1-4214,Женский,1990-12-11T00:00:00,32,Продан,Не продлено,2,160000.0,60000.0,0,2022-12-25T16:55:59,2023-12-22T23:59:59
229,1c293d70-116a-4185,Мужской,2006-06-02T00:00:00,16,Активен,Не продлено,2,44303.68,24968.68,47,2022-12-25T16:55:17,2024-01-08T23:59:59
230,d4ca43fb-e35e-4fc6,Мужской,1989-05-30T00:00:00,33,Активен,Не продлено,3,38543.54,4981.62,2,2022-12-25T16:51:29,2024-02-07T23:59:59
231,875e4a14-4d39-44f6,Женский,1974-04-26T00:00:00,49,Активен,Не продлено,2,41524.45,8024.45,47,2022-12-25T16:14:53,2024-02-03T23:59:59
232,f39d15a6-1790-453d,Женский,1971-05-09T00:00:00,51,Активен,Не продлено,6,208097.48,23397.48,21,2022-12-25T14:26:32,2024-02-14T23:59:59
233,d61a778e-49f5-4c71,Мужской,1962-12-06T00:00:00,60,Активен,Не продлено,3,55089.13,9542.13,51,2022-12-25T12:22:50,2023-12-27T23:59:59
234,072cb281-bf45-4ea1,Мужской,1951-12-01T00:00:00,71,Заморожен,Не продлено,5,58557.62,5792.62,88,2022-12-25T10:26:49,2024-08-16T23:59:59
235,fb4eed5e-b06c-49c1,Мужской,1998-09-24T00:00:00,24,Активен,Не продлено,1,25605.66,25605.66,21,2022-12-25T00:00:00,2023-12-24T23:59:59
236,4d1ab70f-9001-46ab,Мужской,1972-02-10T00:00:00,51,Активен,Не продлено,4,103257.02,8281.68,11,2022-12-25T00:00:00,2023-12-24T23:59:59
237,6b9662ea-8181-441b,Мужской,2009-01-19T00:00:00,14,Активен,Не продлено,3,132500.0,100000.0,65,2022-12-24T21:44:14,2023-12-25T23:59:59
238,bdf15f3f-e4c7-4627,Женский,1967-08-05T00:00:00,55,Активен,Не продлено,1,11441.08,11441.08,6,2022-12-24T16:13:01,2024-01-09T23:59:59
239,dd6834b0-86df-4a1f,Женский,1984-03-08T00:00:00,39,Активен,Не продлено,3,48990.82,5834.82,11,2022-12-24T15:54:33,2024-02-01T23:59:59
240,43201099-9b18-4dfb,Женский,1987-09-28T00:00:00,35,Заморожен,Не продлено,5,136218.18,22548.18,16,2022-12-24T15:50:57,2024-03-20T23:59:59
241,29b998ab-8775-468f,Мужской,2013-11-07T00:00:00,9,,Не продлено,0,5636.19,0.0,0,2022-12-24T11:37:25,0001-01-01T00:00:00
242,89b4cc55-be85-4ffd,Мужской,2009-12-03T00:00:00,13,Активен,Не продлено,1,4782.16,4782.16,25,2022-12-24T11:36:29,2024-08-11T23:59:59
243,b61af68e-a988-4e9b,Мужской,1982-08-14T00:00:00,40,,Не продлено,0,8014.18,0.0,0,2022-12-24T11:35:17,0001-01-01T00:00:00
244,c752aed9-4e53-451b,Женский,1987-05-28T00:00:00,35,Активен,Не продлено,1,8014.18,8014.18,29,2022-12-24T11:32:59,2024-07-04T23:59:59
245,60e47eab-3bde-4b5f,Женский,1969-10-24T00:00:00,53,Активен,Не продлено,1,17271.96,17271.96,29,2022-12-24T10:24:21,2024-01-08T23:59:59
246,e455fef1-bc49-43c0,Мужской,1981-01-06T00:00:00,42,Активен,Не продлено,3,72365.37,14615.37,59,2022-12-24T00:00:00,2023-06-23T23:59:59
247,65047ae9-45a9-4a02,Женский,2007-11-02T00:00:00,15,Закрыт,Продлено,1,9000.0,4500.0,10,2022-12-24T00:00:00,2023-01-23T23:59:59
248,d0171082-365c-4e63,Мужской,1991-08-29T00:00:00,31,Активен,Не продлено,3,83848.12,25648.12,10,2022-12-24T00:00:00,2023-12-23T23:59:59
249,12669b32-b1ba-4d16,Мужской,1986-05-03T00:00:00,37,Активен,Не продлено,2,35043.32,2543.32,0,2022-12-23T19:30:24,2024-09-14T23:59:59
250,aae1eaa5-5744-4db0,Женский,1986-09-27T00:00:00,36,Активен,Не продлено,3,72232.25,9432.25,2,2022-12-23T18:24:29,2023-10-22T23:59:59
251,f687c7e7-a4ae-4e6b,Женский,1977-05-17T00:00:00,45,Активен,Не продлено,1,25520.73,25520.73,20,2022-12-23T17:55:27,2023-12-26T23:59:59
252,df5b3d93-2400-47e6,Мужской,2014-04-13T00:00:00,9,Активен,Не продлено,5,0.0,0.0,15,2022-12-23T17:15:41,2023-10-06T23:59:59
253,7acc7c93-17c1-450a,Мужской,2014-04-13T00:00:00,9,Активен,Не продлено,5,0.0,0.0,18,2022-12-23T17:15:05,2023-10-06T23:59:59
254,079b6034-2b46-4895,Женский,1988-05-22T00:00:00,34,Активен,Не продлено,5,22870.0,0.0,14,2022-12-23T17:14:26,2023-10-16T23:59:59
255,63d3c4a7-e184-427e,Женский,1961-06-01T00:00:00,61,Активен,Не продлено,2,42934.4,3934.4,0,2022-12-23T17:00:48,2024-03-26T23:59:59
256,dcd5d49d-e7e3-41d4,Мужской,2011-07-01T00:00:00,11,Активен,Не продлено,2,6871.43,6871.43,9,2022-12-23T11:30:29,2024-01-15T23:59:59
257,692f3504-e926-4820,Мужской,2013-07-15T00:00:00,9,Активен,Не продлено,4,52384.35,14744.35,3,2022-12-23T11:22:31,2024-01-08T23:59:59
258,1a40434c-3aef-402c,Женский,2008-08-27T00:00:00,14,Активен,Не продлено,5,117524.35,14744.35,16,2022-12-23T11:20:36,2024-01-08T23:59:59
259,67c944f8-2bd6-4425,Мужской,1974-09-15T00:00:00,48,Активен,Не продлено,7,219670.47,9911.98,1,2022-12-23T00:00:00,2023-12-22T23:59:59
260,e8fcdb1b-ecee-4067,Мужской,1970-05-19T00:00:00,52,Закрыт,Продлено,1,25902.91,0.0,6,2022-12-23T00:00:00,2023-01-22T23:59:59
261,2395c23a-842f-41bc,Мужской,1977-11-23T00:00:00,45,Активен,Не продлено,2,45690.59,25690.59,3,2022-12-23T00:00:00,2023-12-22T23:59:59
262,e963abeb-a9cc-4d66,Женский,1957-12-29T00:00:00,65,Продан,Не продлено,4,76730.24,0.0,0,2022-12-22T18:56:41,2024-05-21T23:59:59
263,9faf2a3b-d03f-49d9,Женский,1996-10-09T00:00:00,26,Активен,Не продлено,1,5311.44,5311.44,11,2022-12-22T18:40:03,2024-07-17T23:59:59
264,6db5678d-7470-4046,Мужской,1988-10-04T00:00:00,34,,Не продлено,0,57916.64,0.0,0,2022-12-22T18:25:41,0001-01-01T00:00:00
265,620321db-7881-40a8,Мужской,1985-11-11T00:00:00,37,Активен,Не продлено,3,63674.01,8474.01,13,2022-12-22T18:10:25,2024-06-27T23:59:59
266,3f0d947d-3e93-409e,Мужской,2017-06-23T00:00:00,5,,Не продлено,0,38839.02,0.0,0,2022-12-22T17:56:33,0001-01-01T00:00:00
267,fd8d7743-ded9-4731,Женский,1953-01-11T00:00:00,70,Активен,Не продлено,4,97899.9,5399.9,25,2022-12-22T15:51:37,2024-07-16T23:59:59
268,ef7c8dc7-c2f7-400c,Мужской,2004-10-23T00:00:00,18,Активен,Не продлено,6,139186.04,3836.04,31,2022-12-22T15:49:27,2024-08-16T23:59:59
269,fb1046d1-8c11-4fda,Женский,2005-10-26T00:00:00,17,Закрыт,Не продлено,1,0.0,0.0,3,2022-12-22T15:38:33,2023-02-01T23:59:59
270,ff6ae963-6950-4a76,Мужской,1961-12-16T00:00:00,61,Активен,Не продлено,8,195749.94,7544.94,26,2022-12-22T12:57:42,2024-01-23T23:59:59
271,8e1ad62b-129c-4553,Мужской,1971-06-27T00:00:00,51,,Не продлено,0,59420.24,0.0,0,2022-12-22T12:55:27,0001-01-01T00:00:00
272,39707e42-0b25-4ad7,Женский,1970-10-19T00:00:00,52,Активен,Не продлено,2,26784.0,784.0,0,2022-12-22T12:38:43,2024-10-19T23:59:59
273,f539341e-ff63-4984,Женский,1971-03-18T00:00:00,52,Активен,Не продлено,4,102383.51,2983.51,23,2022-12-22T11:37:29,2024-09-05T23:59:59
274,b4592000-d1a0-460b,Мужской,1985-12-07T00:00:00,37,Активен,Не продлено,2,7502.34,7502.34,10,2022-12-22T11:31:13,2024-07-11T23:59:59
275,6300ce60-ec4a-4ae7,Женский,1973-09-18T00:00:00,49,Активен,Не продлено,2,55295.1,22795.1,9,2022-12-22T11:06:21,2024-02-29T23:59:59
276,fb3fa96c-27dc-4b2c,Мужской,1949-09-26T00:00:00,73,Закрыт,Продлено,4,0.0,0.0,12,2022-12-22T09:50:20,2023-01-08T23:59:59
277,8d8da90c-df77-4dab,Женский,1953-04-01T00:00:00,70,Закрыт,Продлено,4,0.0,0.0,12,2022-12-22T09:49:17,2023-01-08T23:59:59
278,38d44da8-1846-4e93,Мужской,2003-06-13T00:00:00,19,Активен,Не продлено,1,14835.15,14835.15,9,2022-12-22T00:00:00,2023-06-21T23:59:59
279,106724b1-b236-4027,Женский,1977-06-23T00:00:00,45,Активен,Не продлено,1,8267.32,8267.32,25,2022-12-22T00:00:00,2024-04-09T23:59:59
280,9fc43e93-6238-49df,Мужской,2002-12-02T00:00:00,20,Активен,Не продлено,1,14835.15,14835.15,16,2022-12-22T00:00:00,2023-06-21T23:59:59
281,92d3b7ae-c056-44b7,Мужской,1969-04-24T00:00:00,54,Активен,Не продлено,3,43108.66,4278.66,12,2022-12-21T21:57:34,2024-08-07T23:59:59
282,7b6f97fc-b7ec-4b88,Мужской,1995-05-29T00:00:00,27,Активен,Не продлено,2,40133.96,7633.96,38,2022-12-21T18:39:58,2024-07-09T23:59:59
283,e3a5dea5-7bf8-49dc,Мужской,1971-05-30T00:00:00,51,Заморожен,Не продлено,2,42116.1,9616.1,14,2022-12-21T17:55:20,2024-01-23T23:59:59
284,af61a00f-8fad-4428,Женский,1951-12-09T00:00:00,71,Активен,Не продлено,7,197956.95,2581.95,0,2022-12-21T17:02:09,2024-03-31T23:59:59
